"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"68",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.1,0,0.05,0.95,0.459,0.758,0.067,0.493,0.443,0.617,0.057,0.275,0.166589327688082,0.103343774484715
"69",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.1,0,0.05,0.95,0.64,0.831,0.118,0.486,0.58,0.704,0.078,0.269,0.198287548969429,0.135041995766061
"70",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.1,0,0.05,0.95,0.79,0.887,0.201,0.479,0.704,0.78,0.111,0.263,0.231585770250776,0.168340217047409
"71",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.1,0,0.05,0.95,0.893,0.927,0.31,0.471,0.805,0.842,0.157,0.257,0.266483991532123,0.203238438328756
"72",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.05,0.95,0.952,0.956,0.437,0.464,0.88,0.89,0.213,0.251,0.30298221281347,0.239736659610103
"73",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0,0,0.1,0.9,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,-1.11022302462516e-16,-1.11022302462516e-16
"74",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0,0,0.1,0.9,0.108,0.067,0.09,0.05,0.084,0.067,0.067,0.05,0.026098221281347,0.026098221281347
"75",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0,0,0.1,0.9,0.285,0.12,0.212,0.05,0.186,0.118,0.116,0.05,0.0537964425626938,0.0537964425626938
"76",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0,0,0.1,0.9,0.54,0.21,0.401,0.05,0.35,0.203,0.196,0.05,0.0830946638440411,0.0830946638440411
"77",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0,0,0.1,0.9,0.774,0.332,0.61,0.05,0.544,0.318,0.302,0.05,0.113992885125388,0.113992885125388
"78",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.1,0.9,0.917,0.474,0.787,0.05,0.724,0.453,0.424,0.05,0.146491106406735,0.146491106406735
"79",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.02,0,0.1,0.9,0.066,0.104,0.05,0.087,0.07,0.089,0.05,0.069,0.0256982212813468,0.0130491106406734
"80",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.02,0,0.1,0.9,0.189,0.186,0.089,0.087,0.156,0.159,0.066,0.069,0.0525964425626939,0.0399473319220205
"81",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.02,0,0.1,0.9,0.419,0.304,0.208,0.086,0.31,0.263,0.114,0.068,0.0810946638440408,0.0684455532033674
