"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"119",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.01,0.09,0,0.12,0.88,0.7,0.951,0.059,0.75,0.706,0.903,0.055,0.557,0.182146505340852,0.104725577937469
"120",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.02,0.09,0,0.12,0.88,0.81,0.969,0.086,0.745,0.8,0.934,0.071,0.55,0.201751155874938,0.124330228471554
"121",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.03,0.09,0,0.12,0.88,0.89,0.981,0.131,0.739,0.872,0.956,0.097,0.543,0.221755806409023,0.144334879005639
"122",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.04,0.09,0,0.12,0.88,0.942,0.989,0.194,0.734,0.922,0.972,0.133,0.536,0.242160456943108,0.164739529539725
"123",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.05,0.09,0,0.12,0.88,0.972,0.993,0.272,0.728,0.956,0.982,0.179,0.529,0.262965107477193,0.18554418007381
"124",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.06,0.09,0,0.12,0.88,0.987,0.996,0.362,0.722,0.976,0.989,0.233,0.522,0.284169758011279,0.206748830607895
"125",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.07,0.09,0,0.12,0.88,0.995,0.998,0.458,0.717,0.988,0.994,0.294,0.515,0.305774408545364,0.228353481141981
"126",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.08,0.09,0,0.12,0.88,0.998,0.999,0.555,0.711,0.994,0.996,0.36,0.508,0.327779059079449,0.250358131676066
"127",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.09,0,0.12,0.88,0.999,0.999,0.647,0.705,0.997,0.998,0.43,0.502,0.350183709613535,0.272762782210151
"128",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.09,0,0.12,0.88,1,1,0.73,0.699,0.999,0.999,0.5,0.495,0.37298836014762,0.295567432744237
"129",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.09,0,0.12,0.88,1,1,0.8,0.693,1,0.999,0.569,0.488,0.396193010681705,0.318772083278322
"130",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.09,0,0.12,0.88,1,1,0.857,0.687,1,1,0.634,0.482,0.41979766121579,0.342376733812407
"131",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0,0.1,0,0.12,0.88,0.661,0.966,0.05,0.836,0.687,0.924,0.05,0.65,0.182046505340852,0.0960232526704261
"132",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.01,0.1,0,0.12,0.88,0.78,0.979,0.059,0.832,0.785,0.949,0.055,0.643,0.201451155874938,0.115427903204511
"133",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.02,0.1,0,0.12,0.88,0.87,0.987,0.086,0.827,0.861,0.967,0.071,0.636,0.221255806409023,0.135232553738597
"134",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.03,0.1,0,0.12,0.88,0.929,0.993,0.13,0.822,0.916,0.979,0.096,0.628,0.241460456943108,0.155437204272682
"135",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.04,0.1,0,0.12,0.88,0.965,0.996,0.192,0.817,0.952,0.987,0.132,0.621,0.262065107477193,0.176041854806767
"136",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.05,0.1,0,0.12,0.88,0.984,0.998,0.269,0.812,0.974,0.992,0.177,0.613,0.283069758011279,0.197046505340853
"137",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.06,0.1,0,0.12,0.88,0.993,0.999,0.357,0.807,0.987,0.996,0.23,0.606,0.304474408545364,0.218451155874938
"138",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.07,0.1,0,0.12,0.88,0.997,0.999,0.453,0.801,0.994,0.997,0.29,0.599,0.326279059079449,0.240255806409023
