"","nmz","ndz","a","c","e","g","b","x","PGS","A","e1","e2","e3","e4","e5","e6","e7","e8","Smz","Sdz"
"67",4000,4000,0.8,0.547722557505166,0.547722557505166,0.08,0.04,0,0.1,0.9,0.103,0.086,0.08,0.04,0.112,0.093,0.08,0.04,0.171612903225806,0.145806451612903
"68",4000,4000,1,0.547722557505166,0.547722557505166,0.08,0.04,0,0.1,0.9,0.103,0.086,0.08,0.04,0.112,0.093,0.08,0.04,0.163,0.138
"69",4000,4000,0.4,0.547722557505166,0.547722557505166,0.1,0.04,0,0.1,0.9,0.123,0.097,0.1,0.04,0.132,0.107,0.1,0.04,0.186315789473684,0.165263157894737
"70",4000,4000,0.6,0.547722557505166,0.547722557505166,0.1,0.04,0,0.1,0.9,0.123,0.097,0.1,0.04,0.132,0.107,0.1,0.04,0.205833333333333,0.180833333333333
"71",4000,4000,0.8,0.547722557505166,0.547722557505166,0.1,0.04,0,0.1,0.9,0.123,0.098,0.1,0.04,0.132,0.107,0.1,0.04,0.204516129032258,0.178709677419355
"72",4000,4000,1,0.547722557505166,0.547722557505166,0.1,0.04,0,0.1,0.9,0.124,0.098,0.1,0.04,0.132,0.107,0.1,0.04,0.1935,0.1685
"73",4000,4000,0.4,0.547722557505166,0.547722557505166,0,0.06,0,0.1,0.9,0.032,0.06,0,0.06,0.046,0.06,0,0.06,0.0678947368421052,0.0363157894736842
"74",4000,4000,0.6,0.547722557505166,0.547722557505166,0,0.06,0,0.1,0.9,0.033,0.06,0,0.06,0.047,0.06,0,0.06,0.0787500000000001,0.0412500000000001
"75",4000,4000,0.8,0.547722557505166,0.547722557505166,0,0.06,0,0.1,0.9,0.034,0.06,0,0.06,0.047,0.06,0,0.06,0.0803225806451612,0.0416129032258065
"76",4000,4000,1,0.547722557505166,0.547722557505166,0,0.06,0,0.1,0.9,0.034,0.06,0,0.06,0.047,0.06,0,0.06,0.0772500000000001,0.0397500000000001
"77",4000,4000,0.4,0.547722557505166,0.547722557505166,0.02,0.06,0,0.1,0.9,0.053,0.071,0.02,0.06,0.067,0.073,0.02,0.06,0.0931578947368421,0.061578947368421
"78",4000,4000,0.6,0.547722557505166,0.547722557505166,0.02,0.06,0,0.1,0.9,0.054,0.072,0.02,0.06,0.067,0.073,0.02,0.06,0.107083333333334,0.0695833333333335
"79",4000,4000,0.8,0.547722557505166,0.547722557505166,0.02,0.06,0,0.1,0.9,0.054,0.072,0.02,0.06,0.067,0.073,0.02,0.06,0.108709677419355,0.07
"80",4000,4000,1,0.547722557505166,0.547722557505166,0.02,0.06,0,0.1,0.9,0.054,0.072,0.02,0.06,0.067,0.073,0.02,0.06,0.10425,0.0667500000000002
"81",4000,4000,0.4,0.547722557505166,0.547722557505166,0.04,0.06,0,0.1,0.9,0.073,0.083,0.04,0.06,0.087,0.087,0.04,0.06,0.120526315789474,0.0889473684210526
"82",4000,4000,0.6,0.547722557505166,0.547722557505166,0.04,0.06,0,0.1,0.9,0.074,0.083,0.04,0.06,0.087,0.087,0.04,0.06,0.137083333333333,0.0995833333333335
"83",4000,4000,0.8,0.547722557505166,0.547722557505166,0.04,0.06,0,0.1,0.9,0.075,0.083,0.04,0.06,0.087,0.087,0.04,0.06,0.138387096774194,0.0996774193548387
"84",4000,4000,1,0.547722557505166,0.547722557505166,0.04,0.06,0,0.1,0.9,0.075,0.083,0.04,0.06,0.088,0.087,0.04,0.06,0.13225,0.0947500000000001
"85",4000,4000,0.4,0.547722557505166,0.547722557505166,0.06,0.06,0,0.1,0.9,0.094,0.094,0.06,0.06,0.107,0.1,0.06,0.06,0.15,0.118421052631579
"86",4000,4000,0.6,0.547722557505166,0.547722557505166,0.06,0.06,0,0.1,0.9,0.095,0.094,0.06,0.06,0.108,0.1,0.06,0.06,0.16875,0.13125
"87",4000,4000,0.8,0.547722557505166,0.547722557505166,0.06,0.06,0,0.1,0.9,0.095,0.095,0.06,0.06,0.108,0.1,0.06,0.06,0.169354838709677,0.130645161290322
"88",4000,4000,1,0.547722557505166,0.547722557505166,0.06,0.06,0,0.1,0.9,0.095,0.095,0.06,0.06,0.108,0.1,0.06,0.06,0.16125,0.12375
"89",4000,4000,0.4,0.547722557505166,0.547722557505166,0.08,0.06,0,0.1,0.9,0.114,0.106,0.08,0.06,0.128,0.113,0.08,0.06,0.181578947368421,0.15
"90",4000,4000,0.6,0.547722557505166,0.547722557505166,0.08,0.06,0,0.1,0.9,0.115,0.106,0.08,0.06,0.128,0.113,0.08,0.06,0.202083333333333,0.164583333333333
"91",4000,4000,0.8,0.547722557505166,0.547722557505166,0.08,0.06,0,0.1,0.9,0.116,0.106,0.08,0.06,0.128,0.113,0.08,0.06,0.201612903225806,0.162903225806451
"92",4000,4000,1,0.547722557505166,0.547722557505166,0.08,0.06,0,0.1,0.9,0.116,0.106,0.08,0.06,0.128,0.113,0.08,0.06,0.19125,0.15375
"93",4000,4000,0.4,0.547722557505166,0.547722557505166,0.1,0.06,0,0.1,0.9,0.135,0.117,0.1,0.06,0.148,0.127,0.1,0.06,0.215263157894737,0.183684210526316
"94",4000,4000,0.6,0.547722557505166,0.547722557505166,0.1,0.06,0,0.1,0.9,0.135,0.117,0.1,0.06,0.148,0.127,0.1,0.06,0.237083333333333,0.199583333333333
"95",4000,4000,0.8,0.547722557505166,0.547722557505166,0.1,0.06,0,0.1,0.9,0.136,0.118,0.1,0.06,0.148,0.127,0.1,0.06,0.235161290322581,0.196451612903226
"96",4000,4000,1,0.547722557505166,0.547722557505166,0.1,0.06,0,0.1,0.9,0.136,0.118,0.1,0.06,0.148,0.127,0.1,0.06,0.22225,0.18475
"97",4000,4000,0.4,0.547722557505166,0.547722557505166,0,0.08,0,0.1,0.9,0.044,0.08,0,0.08,0.062,0.08,0,0.08,0.0926315789473685,0.0505263157894737
"98",4000,4000,0.6,0.547722557505166,0.547722557505166,0,0.08,0,0.1,0.9,0.045,0.08,0,0.08,0.063,0.08,0,0.08,0.106666666666666,0.0566666666666667
"99",4000,4000,0.8,0.547722557505166,0.547722557505166,0,0.08,0,0.1,0.9,0.046,0.08,0,0.08,0.063,0.08,0,0.08,0.108387096774194,0.0567741935483871
