"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"87",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.05,0,0.15,0.85,0.614,0.77,0.142,0.409,0.551,0.653,0.088,0.232,0.101118329805051,0.0694955532033674
"88",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.05,0,0.15,0.85,0.908,0.906,0.408,0.402,0.819,0.829,0.199,0.226,0.138991106406735,0.107368329805051
"89",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.05,0,0.15,0.85,0.99,0.971,0.719,0.395,0.952,0.932,0.372,0.22,0.179363883008419,0.147741106406735
"90",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.05,0,0.15,0.85,1,0.993,0.913,0.387,0.992,0.978,0.568,0.215,0.222236659610103,0.190613883008419
"91",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.075,0,0.15,0.85,0.436,0.887,0.05,0.743,0.487,0.762,0.05,0.457,0.100493329805051,0.0530591649025256
"92",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.075,0,0.15,0.85,0.815,0.964,0.139,0.734,0.778,0.898,0.086,0.445,0.137116106406735,0.0896819415042094
"93",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.075,0,0.15,0.85,0.973,0.991,0.397,0.725,0.938,0.965,0.195,0.434,0.176238883008419,0.128804718105893
"94",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.075,0,0.15,0.85,0.998,0.998,0.705,0.715,0.989,0.99,0.363,0.422,0.217861659610103,0.170427494707577
"95",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.075,0,0.15,0.85,1,1,0.904,0.705,0.999,0.998,0.556,0.411,0.261984436211786,0.214550271309261
"96",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.1,0,0.15,0.85,0.682,0.989,0.05,0.935,0.732,0.945,0.05,0.687,0.136491106406735,0.0732455532033676
"97",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.1,0,0.15,0.85,0.936,0.998,0.137,0.93,0.92,0.984,0.085,0.673,0.174363883008419,0.111118329805051
"98",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.1,0,0.15,0.85,0.994,1,0.387,0.925,0.985,0.996,0.19,0.659,0.214736659610103,0.151491106406735
"99",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.1,0,0.15,0.85,1,1,0.692,0.919,0.998,0.999,0.354,0.644,0.257609436211786,0.194363883008419
"100",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.15,0.85,1,1,0.895,0.913,1,1,0.544,0.629,0.30298221281347,0.239736659610103
