"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","Smz","Sdz"
"92",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.03,0,0.1,0.9,0.715,0.901,0.13,0.594,0.715,0.901,0.13,0.594,0.715,0.901,0.13,0.594,0.64,0.756,0.089,0.293,0.157640217047409,0.138666551086398
"93",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.04,0,0.1,0.9,0.817,0.929,0.193,0.589,0.817,0.929,0.193,0.589,0.817,0.929,0.193,0.589,0.737,0.813,0.119,0.29,0.172589327688082,0.147291106406735
"94",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.05,0,0.1,0.9,0.892,0.951,0.275,0.583,0.892,0.951,0.275,0.583,0.892,0.951,0.275,0.583,0.819,0.862,0.159,0.287,0.187738438328756,0.156115661727072
"95",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.06,0,0.1,0.9,0.942,0.968,0.371,0.578,0.942,0.968,0.372,0.578,0.942,0.968,0.371,0.578,0.882,0.9,0.207,0.284,0.203087548969429,0.165140217047409
"96",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.07,0,0.1,0.9,0.972,0.979,0.476,0.573,0.972,0.979,0.476,0.573,0.972,0.979,0.476,0.573,0.928,0.931,0.263,0.281,0.218636659610103,0.174364772367746
"97",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.08,0,0.1,0.9,0.988,0.987,0.583,0.567,0.988,0.987,0.583,0.567,0.988,0.987,0.583,0.567,0.958,0.953,0.326,0.279,0.234385770250776,0.183789327688082
"98",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.09,0,0.1,0.9,0.995,0.992,0.683,0.562,0.995,0.992,0.683,0.562,0.995,0.992,0.683,0.562,0.977,0.97,0.394,0.276,0.25033488089145,0.193413883008419
"99",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.998,0.996,0.771,0.557,0.998,0.996,0.771,0.557,0.998,0.996,0.771,0.557,0.989,0.981,0.464,0.273,0.266483991532123,0.203238438328756
"100",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0,0,0.1,0.9,0.402,0.858,0.05,0.705,0.402,0.858,0.05,0.705,0.402,0.858,0.05,0.705,0.384,0.638,0.05,0.362,0.130041995766061,0.130041995766061
"101",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.01,0,0.1,0.9,0.533,0.893,0.059,0.7,0.533,0.893,0.059,0.7,0.533,0.893,0.059,0.7,0.493,0.708,0.054,0.358,0.144591106406735,0.138266551086399
"102",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.02,0,0.1,0.9,0.662,0.923,0.085,0.694,0.662,0.923,0.085,0.694,0.662,0.923,0.085,0.694,0.602,0.77,0.067,0.355,0.159340217047409,0.146691106406735
"103",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.03,0,0.1,0.9,0.774,0.946,0.129,0.689,0.774,0.946,0.129,0.689,0.774,0.946,0.129,0.689,0.703,0.825,0.088,0.351,0.174289327688082,0.155315661727072
